carid,tradeTime,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,registerDate,licenseDate,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price
36925,2021-02-03,20,209,7100,3.32,1,4,1,0,5,2018-04-01,2018-09-20,779412,2,2018,1.6,7,1,28.88,19.68
11850,2021-04-26,12,99,3086,6.12,6,1,1,0,5,2015-11-01,2015-12-14,779415,2,2015,1.8,11,1,14.98,9.9
70751,2020-03-03,1,263,12186,4.86,1,15,2,0,5,2014-05-01,2014-11-05,779413,1,2013,1.5,6,1,7.08,2.89
9943,2020-09-06,18,441,2757,7.37,1,17,2,1,5,2012-02-01,2012-08-15,779412,3,2012,2,13,1,55.2,11.98
35841,2021-07-15,42,714,6956,7.94,6,1,1,3,4,2014-07-01,2015-07-21,779412,3,2014,3,7,1,145.1,69.8
52881,2021-04-11,18,33,9612,5.53,1,1,1,1,5,2016-05-01,2016-05-20,779412,2,2016,2,13,1,34.98,20.6
68809,2021-03-15,15,174,240,1.18,1,1,4,0,7,2020-07-01,2020-09-17,,,2020,2,13,1,23.28,21.3
7369,2021-05-14,11,15,2333,7.17,3,1,1,1,5,2017-03-01,2017-06-01,779412,2,2017,1.8,7,1,45.65,25.9
69111,2021-05-05,11,15,844,9.18,1,14,1,0,5,2014-09-01,2014-12-08,779412,2,2014,2,2,1,40.98,18.3799
43941,2020-08-26,27,599,8212,0.01,1,1,4,0,5,2020-06-01,2020-07-06,,,2020,2,19,1,38.28,31.5
47259,2021-01-12,5,31,8737,5.78,6,19,1,0,7,2017-04-01,2017-05-18,779416,2,2017,2,3,1,39.99,28.58
54346,2020-09-18,2,187,9852,5.74,1,1,1,0,5,2015-08-01,2015-10-22,779415,2,2015,2,11,1,19.98,12.38
23304,2020-04-15,11,63,342,4.5,1,4,2,0,5,2015-11-01,2016-01-12,779412,2,2016,2,2,1,31.28,17.38
64150,2020-12-24,16,37,11273,4.14,4,1,1,1,5,2019-02-01,2019-05-28,779415,2,2018,2,3,1,15.28,12.95
39594,2021-07-17,26,1048,7508,2.58,1,17,1,0,5,2017-11-01,2018-01-02,779413,1,2017,1,18,2,20.18,7.98
3238,2020-11-08,7,86,637,11.57,4,14,2,1,5,2011-11-01,2011-12-05,779415,2,2011,1.6,11,1,11.53,4.8
55007,2021-05-16,6,483,9963,2.63,2,1,1,1,5,2018-04-01,2018-12-28,779413,1,2018,1.8,3,1,14.48,8.3
49802,2020-10-22,42,714,9123,10.55,6,7,2,3,4,2011-01-01,2011-04-15,779412,3,2010,3.6,31,1,115.3,38
22977,2021-07-22,52,355,801,6.7,1,7,1,0,5,2017-01-01,2017-04-28,779413,1,2017,1.5,6,1,7.98,3.99
45108,2021-01-30,32,123,8388,7.48,3,1,2,2,5,2013-10-01,2013-11-12,779415,2,2013,1,6,1,4.59,1.8
49546,2020-12-28,109,921,9077,4.19,2,12,1,3,5,2016-05-01,2016-10-14,779417,3,2016,3,13,1,98.58,65.98
10276,2021-05-13,18,175,2810,13.24,5,1,2,1,5,2014-06-01,2014-07-11,779412,2,2014,2,13,1,46.66,22.7
47685,2021-02-22,42,107,8789,4.15,2,19,1,0,5,2018-03-01,2018-09-25,779412,3,2018,3,13,1,89.5,85.88
18716,2020-01-08,109,882,4205,1.26,3,15,1,0,5,2016-10-01,2017-04-07,779417,3,2014,3,13,1,89.8,66.8
10518,2020-12-04,18,33,2829,10.38,1,7,1,1,5,2017-09-01,2017-09-28,,,2018,2,13,1,31.68,23.5
58030,2020-11-04,5,159,207,7.54,4,7,1,1,5,2013-12-01,2014-02-26,779416,2,2013,1.6,3,1,15.27,4.8
15808,2021-05-30,7,402,3711,2.06,1,7,2,0,5,2019-10-01,2020-01-15,779415,2,2020,1.5,5,1,13.23,9.8
31819,2020-09-18,6,91,175,3.85,7,4,1,1,5,2017-12-01,2018-01-30,,,2018,1.8,32,1,9.68,6.28
35046,2021-07-21,28,78,806,8.18,8,15,2,0,5,2013-06-01,2013-08-02,779419,2,2013,1.6,3,1,12.48,4.6
39837,2020-10-28,55,229,7570,10.87,4,1,1,1,5,2014-12-01,2015-03-04,779415,2,2015,2,15,1,30.98,14.88
70072,2020-11-11,11,15,12092,9.77,2,1,1,1,5,2017-03-01,2017-03-23,779412,2,2016,1.8,31,1,46.12,25.9
31562,2020-08-31,18,243,6287,7.9,1,1,1,1,5,2016-02-01,2016-04-13,779412,3,2015,2,13,1,75.8,43.9
30481,2021-03-07,8,423,6081,2.5,2,10,4,1,5,2019-04-01,2020-01-22,779412,2,2019,1.4,23,2,27.69,15.9
57637,2020-04-17,11,238,717,8.16,6,1,1,0,5,2016-01-01,2016-01-27,779412,2,2016,2,13,1,38.34,19.8
10046,2021-07-02,4,497,2782,10.68,1,1,2,0,5,2013-07-01,2013-10-16,779411,3,2014,1.6,3,1,32.6,11.8
60199,2021-06-16,45,642,10631,6.23,5,3,1,1,5,2017-03-01,2017-04-18,779415,3,2016,2,3,1,50.1,39.4
48921,2021-03-09,4,497,8987,12.33,2,1,2,0,5,2013-01-01,2013-05-29,779411,3,2011,1.6,3,1,28.5,11.3
6304,2020-10-12,18,597,2142,7.88,7,1,1,1,4,2013-02-01,2015-02-04,779412,3,2013,3,13,1,95.2,43.8
52951,2020-11-30,18,33,9612,6.61,1,13,1,1,5,2016-05-01,2016-05-27,779412,2,2016,2,13,1,34.98,20.9
25672,2021-01-09,42,396,947,3.34,3,6,1,1,5,2014-11-01,2015-03-26,779412,3,2014,2,31,1,55.8,36.5
12948,2021-06-30,20,127,3297,8.15,5,1,2,1,5,2011-07-01,2011-08-01,779412,2,2011,3,15,1,46.8,12.8
35991,2020-10-05,61,348,6955,7.58,2,1,1,1,5,2018-03-01,2018-04-13,,1,2017,2,31,1,18.88,11.8
33674,2021-01-29,44,181,6644,5.2,2,1,1,2,5,2013-06-01,2013-11-06,779416,3,2013,3.6,21,1,46.99,29
66873,2021-04-12,11,238,958,8.1,1,1,1,1,5,2015-05-01,2015-08-10,779412,2,2015,2,13,1,38.76,20.5
70659,2021-07-04,22,29,1064,1.55,6,24,1,0,5,2018-06-01,2018-08-13,779413,1,2017,1.5,16,1,11.78,8.28
11018,2021-07-31,8,400,2915,16.11,2,1,1,0,5,2015-01-01,2015-10-30,779412,3,2015,3,13,1,72,28.5
45102,2021-04-21,47,965,8387,4.45,1,7,1,1,5,2018-02-01,2018-04-20,779414,2,2018,1.6,3,1,11.98,6.88
53763,2021-05-17,8,208,9739,9.27,1,16,2,2,5,2012-12-01,2012-12-25,779412,2,2012,1.4,16,1,14.48,6.13
63099,2021-05-30,20,209,11101,4.62,1,1,1,1,5,2018-08-01,2018-11-27,779412,2,2018,1.6,7,1,26.98,19.08
5678,2021-05-29,11,634,2034,6.84,1,7,1,0,4,2013-05-01,2013-11-25,779412,3,2013,2,23,1,66.2,21.88
23608,2021-06-05,66,312,1195,7.69,1,19,1,0,5,2017-06-01,2017-07-27,779416,2,2017,2,13,1,29.38,15.89
20878,2020-06-10,68,271,4579,2.77,7,1,1,0,5,2019-07-01,2019-08-21,,,2019,2.3,3,1,20.49,15.9
9792,2021-07-16,11,359,2739,12.32,2,1,2,1,5,2012-10-01,2013-02-17,779412,3,2013,3,13,1,93.1,26.5
63342,2020-08-29,66,256,11155,6.95,2,1,1,0,5,2017-11-01,2018-01-08,779416,2,2018,2,3,1,31.99,17.9
29960,2021-05-09,18,136,6026,4.9,1,1,1,0,5,2018-10-01,2018-11-08,779412,2,2019,1.5,3,1,29.68,19.8
64591,2021-01-13,5,31,11348,12.32,3,19,2,0,7,2013-06-01,2014-03-26,779416,2,2013,2.4,3,1,22.8,7
47999,2020-09-28,7,86,1208,4.48,4,8,2,0,5,2013-10-01,2013-11-24,779415,2,2011,1.6,11,1,12.53,6.48
45539,2021-03-16,8,11,1051,3.6,2,3,1,0,5,2017-03-01,2017-04-14,779412,2,2017,1.8,7,1,22.29,13.7
5615,2021-01-22,8,11,1016,9.27,2,7,1,0,5,2014-04-01,2014-08-01,779412,2,2014,1.8,16,1,23.98,10.8
47824,2020-10-07,12,71,8827,13.86,1,7,2,0,5,2012-12-01,2013-02-06,779415,2,2012,1.8,6,1,13.18,5.48
56054,2020-12-14,18,289,10097,11.55,5,19,2,1,5,2013-01-01,2013-05-21,779412,2,2013,2,13,1,49.9,17
4591,2020-11-23,18,33,1860,10.38,1,1,2,0,5,2014-02-01,2014-03-19,779412,2,2014,2,13,1,38.3,15.5
34510,2021-06-19,11,238,574,7.54,1,9,1,0,5,2017-03-01,2017-07-18,779412,2,2017,2,13,1,40.04,23
57381,2021-05-27,17,213,10291,4.92,1,8,1,0,5,2017-12-01,2018-09-29,779413,1,2016,1.5,6,1,5.99,3.88
58762,2020-11-30,2,285,720,9.15,1,19,2,0,5,2013-02-01,2013-03-12,779415,2,2012,2.5,3,1,23.78,12.88
46992,2020-08-06,17,128,8700,6.68,3,17,2,0,5,2010-09-01,2010-12-28,779413,1,2010,1,6,1,4.09,0.7
29305,2021-06-20,15,535,5936,2.35,1,1,4,1,7,2019-02-01,2019-06-18,779413,1,2019,1.5,7,1,12.98,10.6
63558,2020-08-12,7,57,1084,5.3,1,4,1,0,5,2015-04-01,2015-04-29,,,2014,2,20,1,19.68,12.28
26728,2020-09-06,8,39,5501,5.96,1,1,2,0,5,2013-05-01,2013-07-05,779412,2,2013,1.8,3,1,25.98,9.8
68429,2020-11-18,12,275,11872,7.8,3,1,1,0,7,2015-12-01,2016-03-04,779415,2,2015,2.4,11,1,24.98,18.98
16565,2020-12-24,8,219,3815,12.76,2,1,2,0,5,2013-10-01,2013-10-21,779412,2,2013,1.4,31,1,14.79,5
56050,2020-08-16,18,289,10097,7.57,7,1,2,1,5,2013-07-01,2013-12-18,779412,2,2013,2,13,1,49.9,19.3
27628,2020-04-15,12,399,5669,1.11,1,1,1,1,5,2019-01-01,2019-01-22,,,2019,1.5,11,1,21.98,18.8
11381,2020-10-28,11,238,3006,10.76,5,1,2,0,5,2010-07-01,2010-09-16,779412,2,2010,2,31,1,47.58,10.75
12433,2021-04-11,20,160,3191,3.95,1,1,2,1,4,2013-03-01,2013-10-25,779412,3,2013,1.8,15,1,36.8,15.37
10608,2021-02-24,6,149,2842,9.09,7,15,2,1,5,2013-04-01,2014-03-24,779413,1,2014,1.5,6,1,6.98,1.98
66277,2020-12-10,3,321,974,8.09,2,35,1,1,5,2014-09-01,2015-01-06,779416,3,2012,2,9,1,31.68,10.58
69808,2020-08-25,33,923,12062,9.37,6,1,2,0,5,2014-11-01,2014-12-12,779414,2,2014,1.6,17,1,12.17,3.8
7999,2020-08-17,11,63,2456,12.45,1,7,1,0,5,2016-08-01,2016-09-28,779412,2,2017,2,31,1,29.98,20.2
1833,2021-07-25,5,159,782,4.21,1,7,2,0,5,2017-05-01,2017-07-13,779416,2,2017,1.5,3,1,12.69,6.5
56265,2021-05-26,19,26,10133,0.78,2,27,4,0,5,2020-05-01,2020-05-18,779413,1,2019,2,12,1,11.18,10.3
20058,2021-03-20,88,909,4434,6.8,4,3,2,1,5,2012-03-01,2012-09-27,779413,1,2012,1.3,6,1,3.65,0.58
27798,2020-12-26,11,15,5692,8.02,2,1,2,2,5,2014-03-01,2014-05-06,779412,2,2012,2,2,1,40.98,19.38
22356,2020-11-03,18,136,4847,8.82,4,7,2,1,5,2013-10-01,2014-03-19,779412,2,2013,2,3,1,28.5,12.88
57130,2021-01-06,8,292,10248,11.39,5,1,2,0,5,2011-11-01,2012-04-17,779412,3,2012,2,23,1,39.15,13
7225,2021-04-21,13,66,2294,8.21,1,7,2,0,5,2012-11-01,2012-12-18,779416,2,2012,1.6,3,1,20.99,5.88
9633,2021-05-23,66,312,612,7.97,8,3,1,1,5,2017-09-01,2017-09-28,779416,2,2017,2,13,1,27.38,15.8
47720,2020-05-09,22,662,8800,9.23,4,7,3,1,5,2009-02-01,2009-02-25,779413,1,2009,1.4,6,1,7.98,1.3798
34329,2021-04-14,17,592,6717,2.79,1,17,1,0,5,2016-10-01,2016-12-30,779413,1,2015,2,23,2,27.98,7.8
16540,2021-04-23,11,238,3822,14.71,7,17,2,1,5,2010-11-01,2010-12-24,779412,2,2010,2,7,1,37.98,10
31563,2020-08-23,18,243,6287,7.98,2,3,2,0,5,2015-12-01,2016-03-10,779412,3,2015,2,13,1,75.8,41.2
74095,2021-03-04,23,260,12722,2.62,1,4,1,0,5,2018-11-01,2018-12-26,779419,2,2019,1.6,16,1,14.08,10.88
48326,2020-06-20,12,71,8915,3.06,3,18,1,0,5,2017-01-01,2017-04-25,779415,2,2016,1.5,11,1,15.59,11.75
24786,2021-03-28,8,400,5193,12.65,2,1,1,1,5,2015-02-01,2016-01-21,779412,3,2016,3,13,1,73.9,38.8
26689,2020-03-17,7,166,5496,8.54,1,1,2,1,5,2015-07-01,2015-10-21,779415,2,2015,2,11,1,19.54,11.6
42158,2021-06-18,2,161,7952,8.97,1,3,1,1,5,2015-11-01,2016-01-04,779415,2,2016,2.7,3,1,38.98,31.88
52612,2020-05-18,13,377,9579,12,5,15,2,0,5,2008-04-01,2008-05-05,779416,2,2007,1.4,6,1,7.49,0.94
32787,2021-04-24,13,257,6520,6.59,1,5,1,2,5,2016-05-01,2016-09-23,779416,2,2016,1.5,4,1,8.99,4.99
60403,2021-02-26,3,434,10667,2.95,1,18,1,0,5,2016-11-01,2017-02-17,779416,2,2017,1.5,10,1,11.43,7.38
61572,2021-04-13,20,127,10837,8.14,5,29,1,2,5,2013-12-01,2014-04-08,779412,2,2013,1.8,15,1,35.8,14.18
35588,2020-03-17,13,66,6903,6.59,2,19,2,1,5,2012-11-01,2013-01-22,779416,2,2013,2,3,1,18.19,6.3
61921,2021-06-20,7,182,10897,9.85,5,5,2,1,5,2012-05-01,2012-05-30,779415,2,2011,1.5,11,1,9.28,3.66
45650,2021-07-22,13,18,8498,3.76,1,24,1,1,5,2018-08-01,2018-11-06,779416,2,2018,1.5,3,1,12.49,6.38
54729,2021-04-09,20,118,9926,6.71,1,1,1,0,5,2017-09-01,2017-11-08,779412,2,2017,2,19,1,48.8,33.58
30591,2021-06-18,8,258,6117,6.94,5,9,1,1,5,2017-04-01,2017-04-26,779412,2,2017,1.4,16,1,14.89,9.15
54246,2020-08-18,33,119,9818,1.88,1,19,1,0,5,2014-10-01,2015-02-03,779414,2,2014,1.6,17,1,12.39,4.28
39259,2020-05-07,8,517,7490,7.6,2,3,1,1,7,2017-08-01,2017-11-03,,,2018,2,31,1,50.68,34.9
42196,2020-10-15,53,521,7963,5.23,2,1,1,0,5,2016-12-01,2017-07-21,779413,1,2017,1.6,3,1,8.28,3.8
40800,2021-07-16,8,8,401,3.98,1,9,1,1,5,2016-06-01,2016-09-26,779412,2,2015,1.6,9,1,9.56,5.38
40190,2021-05-10,8,262,445,8.7,1,32,1,2,5,2017-03-01,2017-11-27,779412,2,2017,1.4,16,1,15.99,8.9
37426,2021-01-03,8,8,7166,8.58,5,1,2,1,5,2010-01-01,2010-02-25,779412,2,2008,1.6,6,1,7.48,2.2
46432,2020-11-16,5,296,8606,0.73,6,18,1,1,5,2019-06-01,2019-06-27,,,2019,1.5,3,1,14.59,8.8
56008,2021-07-25,2,437,1179,3.16,1,1,1,1,5,2018-09-01,2019-05-24,779415,2,2015,4,21,1,49,59.5
18792,2021-03-02,8,185,4216,3.89,2,1,1,0,7,2017-09-01,2018-01-22,779412,3,2018,2,23,1,31.68,18.38
4337,2020-12-10,5,159,565,14.44,1,7,2,0,5,2016-03-01,2016-05-20,779416,2,2016,1.5,3,1,12.69,5.08
27207,2020-11-19,11,186,5601,2.21,1,35,1,1,5,2018-11-01,2019-01-16,,,2019,1.4,31,1,21.88,15.88
36572,2020-03-08,12,71,86,2.55,1,78,1,1,5,2017-10-01,2018-01-03,779415,2,2016,1.5,11,1,13.99,12.8
43926,2020-09-13,23,156,8213,1.77,4,7,1,0,5,2017-10-01,2017-11-13,779419,2,2017,1.4,4,1,6.59,4.98
44030,2020-10-19,20,323,661,9.83,1,1,1,1,5,2013-09-01,2013-12-04,779412,3,2013,1.6,31,1,25.2,11.3
19045,2021-03-31,8,101,4248,3.17,2,7,2,0,5,2019-05-01,2019-07-17,779412,2,2019,2,7,1,22.91,17.55
6098,2020-08-17,7,86,2096,6.99,4,28,2,2,5,2015-09-01,2015-10-15,779415,2,2014,1.6,11,1,12.53,6.9
70522,2020-11-14,17,480,12153,1.97,1,17,1,0,5,2017-10-01,2017-12-20,,,2017,1.5,32,2,18.59,6.3
17925,2020-11-06,18,33,4064,10.1,5,1,2,1,5,2013-11-01,2013-11-25,779412,2,2014,2,13,1,34.3,14.98
16303,2020-10-30,12,53,3766,8.65,1,1,2,0,5,2013-07-01,2013-08-05,779415,2,2013,2.4,22,1,23.98,13.18
63760,2020-09-24,25,362,11200,6.99,1,14,1,0,7,2017-06-01,2017-09-07,779413,1,2017,2,3,1,16.98,8.68
18947,2020-08-28,2,82,4249,1.97,5,8,4,0,5,2019-07-01,2019-08-01,,,2019,2,30,1,19.98,18.98
56950,2021-04-15,45,131,10219,3.36,1,1,1,0,5,2017-06-01,2017-07-14,779415,3,2015,2.5,25,2,40.1,31
56703,2020-03-18,8,39,10192,4.75,2,76,2,0,5,2012-03-01,2012-03-27,779412,2,2012,1.8,3,1,25.48,8.4
28463,2021-05-06,55,719,5808,19.51,1,3,2,0,7,2014-04-01,2014-08-25,779415,3,2014,3.5,20,1,71.8,23
49376,2020-12-26,25,635,9044,8.33,1,17,1,0,5,2019-03-01,2019-07-29,779413,1,2018,1.5,3,1,11.59,6.88
19041,2021-03-09,23,156,4261,4.13,1,16,1,0,5,2017-11-01,2017-12-27,779419,2,2017,1.4,6,1,5.49,3.68
73442,2020-10-27,20,209,846,3.75,1,1,1,0,5,2015-11-01,2015-11-11,779412,2,2016,1.6,31,1,28.98,16.2
19245,2021-03-09,23,894,4308,9.71,4,1,2,0,5,2010-02-01,2010-04-02,779419,2,2009,1.6,4,1,10.98,2.68
33203,2021-03-09,28,78,596,5,8,8,1,0,5,2017-01-01,2017-07-12,779419,2,2016,1.6,12,1,9.68,5.88
50299,2020-03-15,25,60,92,4.03,1,76,1,1,5,2018-02-01,2018-04-28,779413,1,2017,1.6,17,1,7.79,5.6
12447,2021-03-18,20,160,3191,9.08,4,7,2,1,4,2013-01-01,2013-06-09,779412,3,2013,1.8,15,1,36.8,14.98
31470,2020-10-02,8,83,1020,12,6,17,2,1,5,2013-03-01,2013-04-15,779412,2,2012,1.8,31,1,25.88,9.5
2541,2020-12-19,1,167,740,7.3,6,5,1,1,7,2016-12-01,2017-04-20,779413,1,2016,1.5,6,1,6.48,4.2
14420,2021-04-05,11,186,268,3.37,1,1,3,0,5,2017-05-01,2017-08-25,779412,2,2017,1.4,16,1,21.26,13.8
42081,2020-11-02,3,261,7954,7.39,1,1,1,1,5,2015-03-01,2015-05-11,779416,3,2015,2,3,1,27.58,10.38
45294,2021-04-10,18,25,8435,4.79,1,1,4,0,5,2018-11-01,2019-04-17,779412,3,2019,2,13,1,35.98,29.5
26686,2020-11-15,19,50,56,7.18,4,18,2,0,5,2012-11-01,2012-11-29,,,2012,1.5,6,1,8.48,2.23
27607,2020-08-05,28,78,95,5.51,1,18,2,0,5,2017-09-01,2017-10-27,779419,2,2016,1.6,3,1,10.68,7.45
43115,2021-01-15,47,326,682,6.71,1,1,2,1,5,2015-03-01,2015-03-10,779414,2,2015,1.6,17,1,13.78,4.68
62803,2020-10-13,55,719,11076,5.81,1,1,1,0,7,2016-08-01,2017-05-24,779415,3,2016,2.5,20,2,47.98,30.5
27533,2021-04-18,12,275,5652,3.05,2,1,1,0,7,2019-06-01,2019-08-07,779415,2,2018,2.4,11,1,29.98,26.3
67273,2021-05-16,8,135,843,7.11,1,7,2,0,5,2014-03-01,2014-04-02,779412,2,2013,1.6,3,1,11.19,5.28
36551,2020-10-18,12,71,86,2.17,3,4,1,0,5,2016-12-01,2017-02-17,779415,2,2016,1.5,11,1,13.99,10.8
73494,2021-06-21,12,129,12608,5.47,1,2,1,0,5,2019-01-01,2019-02-25,779415,2,2019,1,11,1,11.98,7
67790,2021-01-11,18,33,11786,8.73,4,1,2,0,5,2012-02-01,2012-04-11,779412,2,2012,2,3,1,35.1,8.8
39979,2021-02-23,17,637,7601,1.81,1,8,4,0,5,2019-11-01,2019-12-09,779413,1,2019,1.5,23,1,10.98,9.68
62112,2020-07-12,46,514,10944,1.83,1,1,4,1,5,2019-04-01,2019-10-11,,,2019,2,13,1,36.28,22.98
7088,2021-05-28,20,127,2274,0.75,1,17,4,0,5,2019-08-01,2019-11-01,779412,2,2020,1.5,19,1,31.58,26.5
37227,2020-10-19,27,220,7142,2.24,1,7,1,0,5,2018-10-01,2019-01-17,,,2018,2,19,1,37.48,26.5
23849,2021-03-18,8,219,1354,5.34,1,7,2,1,5,2017-02-01,2017-03-30,779412,2,2013,1.6,3,1,12.49,7
42456,2021-07-08,4,4,7997,2.06,4,1,1,1,4,2014-03-01,2014-09-10,779411,3,2014,1.5,3,1,28.5,15.2
48984,2021-01-12,12,21,384,2.28,1,8,1,0,5,2018-06-01,2018-07-11,779415,2,2018,1.5,11,1,8.58,8.18
2965,2020-03-26,8,135,1613,0.2,4,3,1,1,5,2018-06-01,2018-07-30,,,2018,1.5,9,1,10.19,7.5
71386,2021-02-20,54,195,12316,16.33,6,7,2,1,7,2012-03-01,2012-08-16,779415,3,2011,3,21,1,45.3,17.2
31053,2020-12-05,7,57,689,5.19,4,1,1,0,5,2015-06-01,2015-07-07,779415,2,2014,2.5,20,1,23.88,14.2
69034,2021-05-17,11,15,844,12.06,2,6,1,1,5,2014-01-01,2014-03-03,779412,2,2014,2,2,1,40.98,19.4
12786,2021-06-03,8,291,3263,17.44,6,2,2,0,5,2013-06-01,2013-10-24,779412,2,2013,1.6,6,1,12.89,3.5
1949,2020-12-10,28,410,1431,15.53,2,17,2,1,7,2009-12-01,2010-02-04,779419,3,2007,2,17,1,14.88,3.3
54691,2020-11-01,7,166,9922,12.77,2,13,2,1,5,2009-11-01,2009-11-23,779415,2,2008,2,11,1,19.98,5.3
41585,2020-09-23,50,180,7859,11.41,6,1,2,1,5,2013-11-01,2014-07-01,779415,3,2013,2.5,5,1,27.98,11.4
73057,2021-03-17,3,137,12562,3.45,1,7,1,1,5,2016-11-01,2017-02-23,779416,2,2017,1.5,3,1,16.58,8.5
3017,2020-01-09,8,39,1619,10.94,2,15,2,0,5,2011-01-01,2011-01-31,779412,2,2010,1.8,3,1,23.38,9.98
72894,2020-11-18,3,137,229,11.11,5,13,2,1,5,2009-08-01,2009-09-27,779416,2,2009,1.8,17,1,13.49,2.3
25370,2020-08-21,2,187,976,4.92,1,23,1,0,5,2017-09-01,2017-11-08,779415,2,2016,2,2,1,19.68,15.3
23536,2020-10-09,25,344,5025,5.34,4,7,2,0,5,2014-02-01,2014-08-08,779413,1,2013,1.5,3,1,11.99,4.55
65958,2020-09-12,18,175,11553,7.11,1,1,2,2,5,2012-03-01,2012-04-01,779412,2,2012,2.5,13,1,49.46,18.5
54122,2021-05-27,8,11,9801,9.7,2,19,2,0,5,2012-08-01,2012-09-21,779412,2,2011,1.8,3,1,21.58,6.98
23796,2020-08-06,44,124,5059,5.25,4,1,1,1,5,2016-09-01,2016-12-14,779416,2,2016,1.4,31,1,15.88,7.8
16747,2020-08-16,8,101,716,3.7,2,1,1,0,5,2017-07-01,2017-09-15,779412,2,2017,1.8,31,1,23.49,16.2
58996,2021-04-16,5,5,604,6.74,5,1,1,0,5,2014-11-01,2014-12-18,779416,2,2013,1.5,3,1,10.19,4.5
5508,2021-01-26,5,5,213,17.86,2,15,2,0,5,2012-02-01,2012-02-15,779416,2,2011,1.6,4,1,10.49,2.38
27482,2020-09-09,11,661,5638,2.29,5,1,1,2,5,2017-09-01,2018-03-26,779412,3,2017,2,31,1,43.55,31.5
22471,2020-11-27,1,207,1142,7.74,1,1,1,0,5,2015-08-01,2015-09-09,779413,1,2015,1.8,6,1,7.68,3.6
39681,2021-04-18,2,498,7536,13.18,1,3,1,0,7,2017-10-01,2017-11-29,779415,3,2018,3.5,3,1,86.4,86.8
57106,2021-05-09,18,102,10247,9.98,4,1,2,0,4,2011-07-01,2012-05-24,779412,3,2011,2.5,3,1,64.5,17.5
18310,2020-05-05,3,133,1298,4.33,5,54,1,0,5,2014-05-01,2014-06-04,779416,2,2013,1.5,3,1,18.98,8.56
14750,2021-05-14,42,845,3549,2.29,1,1,2,2,2,2013-02-01,2013-07-18,779412,3,,2.7,7,1,72.6,42.8
58808,2020-08-06,20,95,710,6.32,1,1,1,1,5,2017-04-01,2017-08-11,779412,2,2017,2,19,1,49.98,36.4
63404,2020-09-30,2,349,905,1.45,1,5,4,0,5,2019-07-01,2019-08-08,,,2019,1.5,2,1,8.58,6.8
33205,2020-07-27,28,78,596,3.12,1,18,2,0,5,2017-09-01,2018-01-17,779419,2,2016,1.6,12,1,9.68,5.8
49728,2020-04-29,2,82,317,2.06,5,13,1,0,5,2019-01-01,2019-01-21,779415,2,2018,2.5,13,1,21.98,19.55
2399,2021-04-16,5,31,1161,11.65,5,17,2,1,7,2014-03-01,2014-04-15,779416,2,2014,2.4,3,1,22.8,7.28
27365,2021-07-09,8,83,5598,6.11,6,1,1,1,5,2015-08-01,2015-10-29,779412,2,2015,2,23,1,28.38,14.38
65282,2021-01-06,2,134,11438,2.08,1,18,1,0,5,2018-06-01,2018-06-27,779415,2,2018,1.2,2,1,12.98,10.38
17791,2020-07-20,20,176,4036,10.31,3,3,2,1,4,2012-04-01,2012-09-26,779412,3,2012,1.8,15,1,61.8,16.1
57673,2020-09-20,11,63,338,6.21,6,28,2,1,5,2012-08-01,2012-09-06,779412,2,2013,2,2,1,30.98,12.98
19915,2020-06-30,13,18,420,6.14,5,19,2,0,5,2013-05-01,2013-05-02,779416,2,2013,1.8,3,1,13.69,3.8
57370,2021-01-19,18,791,10287,12.71,3,18,2,0,5,2012-02-01,2013-11-26,779412,3,2010,4.4,3,1,201.8,37.88
20228,2021-05-07,2,82,4468,11.2,2,19,2,0,5,2012-02-01,2012-04-20,779415,2,2012,2.5,3,1,22.58,11
68525,2021-01-04,2,187,11886,6.34,2,1,2,1,5,2010-12-01,2010-12-23,779415,2,2010,2.4,4,1,25.68,8.7
58549,2021-06-29,42,107,10396,6.17,1,1,1,0,5,2017-05-01,2017-09-22,779412,3,2016,3,13,1,98.4,73.58
63424,2020-12-23,8,469,11168,0.24,3,5,4,0,5,2018-09-01,2019-01-22,779412,2,2019,1.4,31,1,20.48,15.8
32936,2021-04-07,30,347,6540,13.36,5,1,2,0,5,2013-04-01,2013-07-22,779418,2,2013,2,23,1,40.99,11.38
18110,2021-07-16,18,33,4093,8.46,1,1,1,0,5,2015-01-01,2015-03-12,779412,2,2015,2,13,1,39.68,18.3
34914,2020-11-07,3,194,1270,4.3,1,5,1,1,5,2015-06-01,2016-01-19,779416,2,2013,1.5,32,1,9.89,5.38
10805,2021-06-16,44,249,2889,6.83,1,3,1,0,5,2016-11-01,2017-01-13,779416,2,2016,2.4,19,1,27.58,11.4
31606,2020-07-29,16,290,6280,6.76,8,1,2,0,5,2013-05-01,2013-08-28,779415,2,2012,2,21,1,17.98,5.98
23900,2021-05-22,20,127,763,5.51,3,1,1,0,5,2017-01-01,2017-02-20,779412,2,2017,2,15,1,35.38,22.85
55151,2021-01-14,3,137,435,4.14,1,16,1,0,5,2018-05-01,2018-09-27,779416,2,2018,1.6,32,1,13.88,7.8
10730,2020-11-10,18,33,2851,11,1,1,1,0,5,2015-11-01,2016-01-05,779412,2,2016,1.6,13,1,28.3,15.5
47964,2020-02-24,7,86,1208,10.95,4,15,1,0,5,2014-05-01,2014-07-11,779415,2,2011,1.6,11,1,12.53,6.89
